comp_name,ChEMBL ID,Smiles,IC50(nM),IC50(M),pIC50,rUV,rex,rorb,rIR,rfreq,IPv,C-S0,S0-C,EAv,A-S0,S0-A,STv,T1-S0,S0-T1,Esolv,mu,T_mu,Vmol,B1,B2,B3,ca_B1,ca_B2,ca_B3,an_B1,an_B2,an_B3,tri_B1,tri_B2,tri_B3,MW,nuclear_repulsion_energy,E0,dE1,dE2,dE3,dE4,dE5,dE6,dE7,dE8,dE9,dE10,dE11,dE12,dE13,dE14,dE15,dE16,dE17,dE18,dE19,dE20,dE21,dE22,dE23,dE24,dE25,dE26,dE27,dE28,dE29,dE30,1/dE1,1/dE2,1/dE3,1/dE4,1/dE5,1/dE6,1/dE7,1/dE8,1/dE9,1/dE10,1/dE11,1/dE12,1/dE13,1/dE14,1/dE15,1/dE16,1/dE17,1/dE18,1/dE19,1/dE20,1/dE21,1/dE22,1/dE23,1/dE24,1/dE25,1/dE26,1/dE27,1/dE28,1/dE29,1/dE30
comp_040,CHEMBL1299882,Nc1nnc(-c2cccc([N+](=O)[O-])c2)s1,2300,2.30E-06,5.638272164,38.08656799,25.37122003,83.77534587,30.81215303,74.3488532,8.57410718,0.34638079,0.48901432,0.4993281,0.3706549,0.36356372,3.55416286,0.73972504,0.78076821,-0.41608612,3.6136,6.6342,138.599,11.83280266,8.623829496,3.567515278,11.78573915,8.610995739,3.594083696,11.76770304,8.680255001,3.584752294,11.82658856,8.62533569,3.593997954,222.222,1022.327656,-1075.694715,3.9842,4.421,4.4983,4.7137,4.8958,5.389,5.4388,5.8867,6.079,6.0912,6.2475,6.2818,6.318,6.5729,6.6002,6.7053,6.8292,6.8465,6.997,7.1152,7.3685,7.4409,7.4554,7.4789,7.6098,7.6935,7.7311,7.7746,7.7935,7.8868,0.250991416,0.226193169,0.222306205,0.21214757,0.20425671,0.185563184,0.183864088,0.169874463,0.16450074,0.164171263,0.160064026,0.159190041,0.158277936,0.152139847,0.15151056,0.149135758,0.146430036,0.146060031,0.142918394,0.140544187,0.135712832,0.134392345,0.134130965,0.133709503,0.131409498,0.129979853,0.1293477,0.128623981,0.128312055,0.126794137
comp_041,CHEMBL4444070,COc1ccc(Br)cc1-c1nnc(N)s1,2300,2.30E-06,5.638272164,17.95914495,14.18610199,83.20050047,39.87144918,68.65838248,7.86687805,0.36986823,0.45891324,-0.27704553,0.28521481,0.29475689,3.49713105,0.74833624,0.7669521,-0.40583111,6.0938,7.1512,160.183,12.32624264,8.927561976,4.185203887,12.41466857,8.951905001,4.179785961,12.35224429,8.9356882,4.167781947,12.33546818,9.012369095,4.175230566,286.147,1366.666982,-3556.930557,4.4679,4.8994,4.9537,5.6423,5.7769,5.8463,6.1421,6.1605,6.3293,6.5855,6.6026,6.6792,6.7199,6.7456,6.8015,6.9158,7.0389,7.174,7.2658,7.371,7.4059,7.5287,7.5768,7.6171,7.6905,7.7702,7.8107,7.9052,7.9948,8.0501,0.223818796,0.204106625,0.20186931,0.177232689,0.173103221,0.171048355,0.162810765,0.162324487,0.157995355,0.151848759,0.151455487,0.149718529,0.148811738,0.148244782,0.147026391,0.144596431,0.142067653,0.13939225,0.137631094,0.135666802,0.135027478,0.132825056,0.131981839,0.131283559,0.130030557,0.128696816,0.128029498,0.126499013,0.125081303,0.124222059
comp_042,CHEMBL4473968,Cc1ccccc1/C=N/NC(=O)c1cc2ccccc2oc1=O,1100,1.10E-06,5.958607315,47.02224332,31.46649899,93.38731017,28.34215726,78.78681319,7.81338531,0.53398267,0.37982175,0.91981071,0.28319521,0.28263358,3.33668248,2.30357387,1.06326819,-0.33491815,5.2381,6.7148,232.326,18.13786563,8.195072235,4.137484414,17.79149361,8.078577118,4.927204862,18.16401204,8.160353281,4.139205886,15.27302701,7.732127847,7.369999692,306.321,1691.332058,-1029.120501,3.9435,4.1411,4.3986,4.8632,4.8999,5.0098,5.0629,5.1469,5.4765,5.8656,5.9431,6.0338,6.2009,6.3726,6.4193,6.4673,6.5374,6.6695,6.7413,6.7751,6.8095,6.9604,7.0504,7.122,7.1866,7.2009,7.2101,7.2751,7.283,7.407,0.253581844,0.241481732,0.227345064,0.205625925,0.204085798,0.199608767,0.197515258,0.19429171,0.182598375,0.170485543,0.168262355,0.165733037,0.161266913,0.156921822,0.155780225,0.154624032,0.152966011,0.149936277,0.148339341,0.147599297,0.14685366,0.143669904,0.141835924,0.140409997,0.139147859,0.13887153,0.138694332,0.137455155,0.137306055,0.135007425
comp_043,CHEMBL4526585,O=C(C[C@@H](c1c(Cl)cccc1Cl)c1c[nH]c2ccccc12)c1ccccc1,4300,4.30E-06,5.366531544,6.65110258,30.58928129,91.17868299,37.94936934,83.91331558,7.19394839,0.46298781,0.40515138,-0.36128534,0.38972873,0.37271559,4.23461473,1.16185854,1.27666801,-0.38626259,1.3466,6.405,267.051,13.46125802,12.03192555,7.421112099,13.62420173,11.59564816,8.04503431,13.55887025,11.33274046,7.713281828,12.72411032,12.59648294,7.678795239,394.295,2687.790986,-1936.597556,3.7483,4.5509,5.0005,5.1189,5.1797,5.2076,5.2522,5.4203,5.4784,5.7058,5.9647,6.0522,6.0683,6.0861,6.1915,6.3027,6.318,6.3326,6.434,6.5258,6.7482,6.7697,6.7992,6.8389,6.8479,6.8546,6.9384,7.0435,7.066,7.1071,0.26678761,0.219736755,0.199980002,0.195354471,0.193061374,0.192027037,0.190396405,0.184491633,0.182535047,0.175260261,0.167653025,0.165229173,0.164790798,0.164308835,0.16151175,0.158662161,0.158277936,0.157913022,0.155424308,0.153237917,0.148187665,0.147717033,0.147076127,0.146222346,0.14603017,0.145887433,0.144125447,0.14197487,0.141522785,0.140704366
comp_044,CHEMBL4213017,COc1cc(-c2ccc(OCCBr)cc2)c(OC)c(O)c1-c1ccc(O)cc1,16100,1.61E-05,4.793174124,27.72038481,16.10618701,91.66210358,53.03095645,82.36801846,7.22415532,0.43095883,0.47114349,-0.76041928,0.36074058,0.40665968,3.86552608,1.31090244,0.77479921,-0.4926527,3.4668,2.9081,294.186,19.21469812,10.91594288,5.486188606,19.02817988,10.90938958,5.64543186,19.24597038,10.96864104,5.257109198,18.40161943,10.65005715,7.758797942,445.309,2844.167273,-3798.381975,4.6661,4.9008,5.1307,5.1561,5.6534,5.8813,6.0006,6.0404,6.0579,6.1854,6.2353,6.2979,6.3248,6.4523,6.477,6.4965,6.6245,6.6842,6.7448,6.8863,6.915,7.0033,7.0298,7.1922,7.256,7.3053,7.3313,7.3523,7.3642,7.4485,0.214311738,0.204048319,0.194905179,0.193945036,0.176884707,0.170030435,0.166650002,0.16555195,0.165073705,0.161671032,0.160377207,0.158783086,0.158107766,0.154983494,0.154392466,0.153929039,0.150954789,0.149606535,0.148262365,0.145215863,0.14461316,0.142789828,0.142251558,0.139039515,0.137816979,0.136886918,0.136401457,0.13601186,0.135792075,0.134255219
comp_045,CHEMBL4204289,COc1cc(-c2ccc(OCCBr)cc2)c(OC)c(OCCBr)c1-c1ccc(O)cc1,6670,6.67E-06,5.175874166,22.29678849,13.7032828,90.10551,51.4175463,81.04548834,7.17444055,0.27460524,0.28139221,-0.59977288,0.30962308,0.48194408,3.80039601,1.2385873,0.67588477,-0.54345781,3.8486,3.8383,341.223,17.7282921,12.1793244,6.314137972,17.73350325,12.00095013,6.334834918,18.21771234,12.59919968,5.779007947,17.36554769,11.9417081,6.837182458,552.259,3997.999149,-6448.143923,4.6056,5.0077,5.1421,5.215,5.5384,5.8993,6.0799,6.2091,6.2857,6.3022,6.3042,6.3183,6.3415,6.3915,6.4082,6.5558,6.5914,6.6249,6.6702,6.6847,6.7424,6.7665,6.7992,6.8767,6.9133,7.0162,7.0743,7.2207,7.2413,7.2753,0.217126976,0.199692474,0.194473075,0.191754554,0.180557562,0.169511637,0.164476389,0.161053937,0.159091271,0.158674749,0.158624409,0.158270421,0.157691398,0.156457796,0.156050061,0.152536685,0.151712838,0.150945675,0.149920542,0.149595345,0.14831514,0.147786891,0.147076127,0.145418587,0.144648721,0.142527294,0.141356742,0.138490728,0.138096751,0.137451377
comp_046,CHEMBL4519790,COc1ccc(NC(=O)Cn2cc(COc3cc(O)c4c(=O)c5cc(OC)ccc5oc4c3)nn2)c(OC)c1,8310,8.31E-06,5.080398976,24.82184879,24.68837097,92.0615971,40.58991996,79.10999243,7.3759742,0.44758122,0.35896125,-0.15309806,0.21115436,0.2016014,3.61738653,0.33689422,0.30914008,-0.82687344,3.4057,5.4604,367.246,24.33346021,9.815134733,8.961073103,25.72207159,10.03980049,7.348984148,23.03729225,9.805299916,9.692461594,24.30820173,9.811132167,8.921347584,532.509,3914.864076,-1863.370754,3.7503,4.3571,5.0042,5.0154,5.1073,5.2733,5.4367,5.5258,5.5864,5.8499,5.8692,5.9161,6.0149,6.0911,6.3865,6.3913,6.5635,6.5695,6.604,6.624,6.6738,6.6988,6.8684,6.916,6.9346,6.9785,7.0252,7.1168,7.1348,7.1891,0.266645335,0.229510454,0.199832141,0.199385891,0.195798171,0.189634574,0.183935108,0.180969271,0.179006158,0.170943093,0.170380972,0.169030273,0.166253803,0.164173959,0.156580287,0.156462691,0.152357736,0.152218586,0.15142338,0.150966184,0.149839672,0.149280468,0.145594316,0.14459225,0.144204424,0.14329727,0.142344702,0.14051259,0.140158098,0.13909947
comp_047,CHEMBL3753562,COC(=O)[C@]1(Cc2ccc(O)cc2)OC(=O)C(O)=C1c1ccc(O)cc1,85130,8.51E-05,4.069917367,12.5025127,30.50312907,92.23274846,33.17129813,76.63280071,7.73292701,0.27084033,0.25731238,-0.2716338,0.51632545,0.51735022,3.48090268,0.71157118,0.73743714,-0.64998888,6.8954,7.9343,226.731,11.38187248,8.777187973,7.611675011,11.91721786,8.637423698,7.208378508,11.23479118,9.046402194,7.467275188,11.36082161,8.655410915,7.99179543,356.33,2457.470986,-1259.756006,4.6393,4.8506,4.9864,5.2085,5.3253,5.368,5.765,5.9112,6.0346,6.089,6.1811,6.3013,6.3714,6.4548,6.495,6.5625,6.7818,6.8177,6.8527,7.0203,7.1131,7.2021,7.2344,7.2851,7.3427,7.408,7.4609,7.5345,7.5941,7.6548,0.21554976,0.206160063,0.200545484,0.191993856,0.187782848,0.186289121,0.173460538,0.169170388,0.165711066,0.16423058,0.161783501,0.158697412,0.156951376,0.154923468,0.153964588,0.152380952,0.147453478,0.146677032,0.145927882,0.142444055,0.14058568,0.138848391,0.138228464,0.137266475,0.136189685,0.134989201,0.134032087,0.132722808,0.131681174,0.130636986
comp_048,CHEMBL4475749,COc1ccc(/C=N/NC(=O)c2cc3ccccc3oc2=O)c(O)c1,1100,1.10E-06,5.958607315,41.41491807,32.98027222,92.90198337,28.91718408,81.49143907,7.37163024,0.35164584,0.3220498,0.98061477,0.29629921,0.29751174,3.20532273,0.75797437,0.56501083,-0.39678399,5.2601,9.1681,228.515,20.24606012,7.800189522,4.14882379,20.16340956,7.698947468,4.150884287,20.23149268,7.725770318,4.122057118,20.13240497,7.604575856,4.162719863,338.319,1947.596515,-1179.513828,3.6261,4.3056,4.3765,4.5578,4.7454,4.9165,5.1077,5.2405,5.489,5.5939,5.7862,6.0178,6.1059,6.1074,6.2672,6.4205,6.488,6.4934,6.6362,6.7575,6.8532,6.9292,6.9361,6.9868,7.1184,7.1578,7.2059,7.3394,7.4132,7.4294,0.275778384,0.232255667,0.228493088,0.219404098,0.210730392,0.203396725,0.195782838,0.190821486,0.182182547,0.178766156,0.172824997,0.166173685,0.16377602,0.163735796,0.159560888,0.15575111,0.154130703,0.154002526,0.150688647,0.147983722,0.145917236,0.144316804,0.144173239,0.14312704,0.140481007,0.139707731,0.13877517,0.13625092,0.134894512,0.134600371
comp_049,CHEMBL4532196,O=C(N/N=C/c1cccc(O)c1O)c1cc2ccccc2oc1=O,1100,1.10E-06,5.958607315,50.81392036,30.17809901,93.22474751,33.65127826,81.9284316,7.62145198,0.41203358,0.38005494,0.80059006,0.28988041,0.29039034,3.34983546,2.34174927,1.04044795,-0.49501217,2.9377,6.4432,212.97,18.18406133,8.121025042,3.400119529,18.11904017,8.042431964,3.400581773,18.24110053,8.073673789,3.402896956,16.28045471,7.436344216,7.29271684,324.292,1825.145383,-1140.218272,3.8979,4.139,4.3986,4.4614,4.8321,4.9394,5.0693,5.1477,5.1716,5.8429,5.9243,6.003,6.1597,6.3209,6.3728,6.4331,6.4807,6.5937,6.6439,6.6994,6.7471,6.7861,6.8312,6.8689,7.1003,7.1209,7.1362,7.1937,7.2561,7.3422,0.256548398,0.241604252,0.227345064,0.224144887,0.206949359,0.202453739,0.197265895,0.194261515,0.193363756,0.171147889,0.168796313,0.166583375,0.162345569,0.158205319,0.156916897,0.155446052,0.154304319,0.151659918,0.150514005,0.149267099,0.148211824,0.147360045,0.146387165,0.145583718,0.140839119,0.140431687,0.140130602,0.139010523,0.13781508,0.136198959
comp_062,CHEMBL4176304,O=C(N/N=C/c1ccncc1)c1cc2ccccc2oc1=O,1100,1.10E-06,5.958607315,35.0694732,31.04615019,92.8690028,37.50116279,79.11904821,8.47419138,0.74561214,0.50071995,1.0869657,0.28165235,0.27651219,3.7192792,2.30860083,1.45162848,-0.37510173,7.9103,8.104,204.957,17.39739799,7.819579793,3.409127636,16.95875266,7.597698741,5.048548398,17.45038133,7.748610249,3.404289888,15.32109185,7.216462831,6.846950886,293.282,1557.908001,-1005.85635,4.1602,4.1994,4.4388,4.5835,4.8768,5.0639,5.1201,5.1512,5.2329,5.6175,5.8371,6.004,6.0201,6.0787,6.3245,6.4003,6.4493,6.5107,6.5515,6.7193,6.7702,6.8934,6.9496,7.0753,7.0842,7.1889,7.276,7.2763,7.3391,7.3563,0.240373059,0.238129257,0.225286113,0.218173885,0.205052493,0.197476253,0.195308685,0.194129523,0.191098626,0.178015131,0.171317949,0.16655563,0.166110198,0.164508859,0.158115266,0.156242676,0.155055587,0.153593316,0.152636801,0.148825026,0.147706124,0.145066295,0.143893174,0.141336763,0.141159199,0.13910334,0.137438153,0.137432486,0.136256489,0.135937904
comp_063,CHEMBL4593969,COc1cc(-c2nnc(/N=C/c3ccc(O)cc3)s2)ccc1OCc1ccccc1,2300,2.30E-06,5.638272164,68.96605224,29.25636213,92.90837484,44.89794931,84.07390365,7.51799113,0.36878333,0.53834868,0.56470416,0.28653101,0.32058421,3.1477116,0.84923544,0.91025665,-0.50965468,2.8909,2.8513,289.744,19.73793249,11.13937101,6.891333917,19.87490295,8.611861506,7.977252683,20.69556002,11.2510785,6.401113052,19.6041355,10.8935664,7.154775433,417.483,2672.466398,-1675.424595,3.8536,4.2367,4.6587,4.9247,4.9626,5.0318,5.2027,5.3699,5.6099,5.6325,5.8573,5.8984,5.9212,5.973,6.0104,6.1015,6.1226,6.1511,6.2565,6.4264,6.4491,6.4687,6.5019,6.5169,6.6362,6.774,6.7889,6.8719,6.8998,6.9395,0.259497613,0.236032761,0.214652156,0.203058054,0.201507274,0.198736039,0.192207892,0.186223207,0.178256297,0.177541056,0.170727127,0.169537502,0.168884686,0.167420057,0.166378278,0.163894124,0.163329305,0.162572548,0.159833773,0.155608117,0.155060396,0.154590567,0.153801197,0.153447191,0.150688647,0.147623265,0.147299268,0.145520162,0.144931737,0.144102601
comp_064,CHEMBL4538234,COc1ccc(/C=N/NC(=O)c2nc(-c3cc4ccccc4oc3=O)cs2)cc1,6200,6.20E-06,5.207608311,30.0226609,40.60595207,94.44462206,67.38224657,86.97401492,7.50639598,0.47448419,0.43001815,0.57288678,0.30356863,0.34778379,3.21449039,0.58455622,0.73391876,-0.63246881,5.2013,2.9025,294.467,21.8680471,10.18711399,5.774934714,21.61791122,10.57611811,4.832780193,22.00403643,10.51459794,4.16689629,22.35421916,10.23862055,4.168016434,405.428,2502.527114,-1672.063071,4.1958,4.3142,4.5182,4.6701,4.8076,4.8711,5.0086,5.0569,5.2769,5.2979,5.5136,5.5395,5.9733,5.9982,6.0542,6.1473,6.1714,6.2545,6.2635,6.3451,6.3776,6.4243,6.4618,6.5145,6.5751,6.6388,6.7329,6.793,6.8062,6.8519,0.238333572,0.231792685,0.221327077,0.214128177,0.208003994,0.205292439,0.199656591,0.197749609,0.189505202,0.188754035,0.181369704,0.180521708,0.167411649,0.166716682,0.16517459,0.162673043,0.162037787,0.159884883,0.159655145,0.157601929,0.156798796,0.155658982,0.154755641,0.153503722,0.152088942,0.150629632,0.14852441,0.147210364,0.146924863,0.14594492
comp_066,CHEMBL4465909,Fc1ccccc1CSc1nc(-c2ccc(Br)cc2)cc(-c2ccc(Br)cc2)n1,19000,1.90E-05,4.721246399,53.21737784,29.68274613,89.84592672,27.00650287,85.03902413,8.16353374,0.1127983,0.21410757,0.69680051,0.20140548,0.23795039,3.77540243,0.53907548,0.51392272,-0.3148631,1.7903,2.401,307.151,15.91815293,15.76885795,6.99421079,15.49388908,14.81856537,7.56649741,16.03101431,15.85748722,6.928317099,16.03051917,15.71812334,7.023445668,530.2534032,3360.937273,-6636.140141,4.2337,4.3553,4.9002,5.0158,5.1271,5.1417,5.1714,5.2121,5.5188,5.5459,5.6118,5.624,5.8064,5.9303,5.9886,5.9941,6.1508,6.207,6.2249,6.2426,6.2435,6.3815,6.4286,6.4461,6.4949,6.5224,6.5999,6.6182,6.6326,6.6647,0.236200014,0.229605308,0.204073303,0.199369991,0.195042032,0.194488204,0.193371234,0.191861246,0.181198811,0.180313385,0.178195944,0.177809388,0.172223753,0.168625533,0.166983936,0.166830717,0.162580477,0.161108426,0.160645151,0.160189665,0.160166573,0.15670297,0.155554864,0.155132561,0.153966959,0.153317797,0.151517447,0.151098486,0.150770437,0.150044263
comp_067,CHEMBL4528814,O=c1ccc2ccc(OCC(O)CSc3nnc(-c4cccc(F)c4)c(-c4cccc(F)c4)n3)cc2o1,32000,3.20E-05,4.494850022,38.01345088,40.44684352,95.37594685,68.30649555,87.05246197,8.1991611,0.2732719,0.19579865,0.77794697,0.43458225,0.42417785,2.694126,0.29676915,0.24348838,-0.56941357,7.5403,5.592,351.444,14.39886582,12.35629549,7.945906418,14.57150084,12.20761821,8.082723835,14.48653025,12.12662617,8.354456654,14.2971314,12.31768494,8.111721776,519.5228063,4204.061161,-2102.622979,3.0817,4.0958,4.148,4.4835,4.6597,4.9304,4.9412,5.0153,5.0662,5.0833,5.2118,5.3657,5.4543,5.5118,5.6023,5.7,5.7203,5.76,5.7759,5.8097,5.8696,5.9794,6.0769,6.1061,6.1931,6.2654,6.2987,6.3274,6.3826,6.4424,0.32449622,0.244152547,0.241080039,0.223040036,0.214606091,0.2028233,0.202379989,0.199389867,0.197386601,0.196722601,0.19187229,0.186368973,0.183341584,0.181428934,0.178498117,0.175438596,0.174816006,0.173611111,0.173133191,0.172125927,0.170369361,0.16724086,0.164557587,0.163770656,0.161470023,0.159606729,0.158762919,0.158042798,0.156675963,0.155221657
comp_068,CHEMBL4587989,O=c1ccc2ccc(OCC(O)CSc3nnc(-c4ccc(F)cc4)c(-c4ccc(F)cc4)n3)cc2o1,32000,3.20E-05,4.494850022,39.80948535,52.67378028,93.62698917,54.4299279,87.02670808,8.04379173,0.23798441,0.20061445,1.0347312,0.37193355,0.39577256,3.36317483,0.48521376,0.50214526,-0.55665461,5.6911,5.5802,322.808,17.9610691,11.11639336,8.802004386,16.17798797,12.38776423,8.676154737,20.46869515,10.90021831,7.783071701,17.88856972,11.15941303,8.874178667,519.5228063,3832.612696,-2102.630429,3.3491,4.0206,4.3575,4.4808,4.5495,4.7339,4.7628,4.9291,5.0887,5.0959,5.2146,5.3073,5.3207,5.3828,5.5368,5.688,5.7106,5.8178,5.8612,5.903,5.9762,6.0206,6.0461,6.1641,6.1957,6.2734,6.3786,6.4523,6.4724,6.5208,0.29858768,0.248719097,0.229489386,0.223174433,0.219804374,0.211242316,0.209960527,0.202876793,0.196513844,0.19623619,0.191769263,0.188419724,0.187945195,0.185776919,0.180609738,0.17580872,0.175112948,0.17188628,0.170613526,0.169405387,0.167330411,0.166096402,0.165395875,0.162229685,0.161402263,0.159403194,0.156774214,0.154983494,0.154502194,0.153355417
